STRUC_Easting,STRUC_Northing,STRUC_Elevation,Leapfrog Dip,Leapfrog Dip Direction,Mute Flag
9014.88,6181.52,4497.64,44.757,82.527,1
9014.29,6181.19,4496.91,56.068,69.935,3
9004.78,6175.96,4485.14,56.135,70.574,3
9002.39,6174.68,4482.21,46.97,74.758,M
8998.8,6172.76,4477.8,50.672,70.381,1
8957.68,6148.64,4428.65,58.568,87.27,M
8952.99,6145.9,4423.48,35.905,76.265,3
8940.78,6138.92,4409.96,32.592,84.898,1
8922.31,6128.82,4389.3,51.927,79.91,1
8887.81,6111.09,4350.31,43.998,64.218,1
8856.54,6094.91,4313.56,61.793,106.241,M
8853.76,6093.33,4310.26,53.578,83.962,3
8852.37,6092.54,4308.61,40.95,82.295,1
8851.94,6092.3,4308.1,40.856,89.913,1
8851.64,6092.13,4307.75,29.395,55.198,M
8845.37,6088.55,4300.26,28.08,39.002,3
8843.86,6087.69,4298.46,47.334,88.034,M
8841.7,6086.46,4295.86,40.27,71.166,1
8838.93,6084.89,4292.54,46.326,74.192,3
8836.76,6083.67,4289.94,57.09,69.396,1
8834.29,6082.28,4286.97,43.871,89.713,M
8829.96,6079.85,4281.76,47.99,80.904,M
8828.76,6079.18,4280.31,86.432,31.352,1
8827.74,6078.61,4279.08,51.06,100.971,1
8826.95,6078.18,4278.13,47.892,81.096,3
8825.75,6077.51,4276.68,36.181,71.953,1
8808.9,6068.34,4256.28,42.341,76.538,3
8807.1,6067.37,4254.09,35.888,50.913,1
8804.69,6066.09,4251.17,36.463,91.887,1
8797.47,6062.27,4242.37,52.784,62.16,1
8793.87,6060.37,4237.97,28.047,56.771,1
8787.87,6057.22,4230.61,36.958,65.731,3
8786.08,6056.28,4228.4,52.58,62.46,3
8783.68,6055.03,4225.45,54.691,74.199,1
8780.68,6053.47,4221.77,50.38,70.946,M
8777.09,6051.62,4217.33,39.841,77.486,1
8754.78,6040.47,4189.59,42.508,78.793,M
8729.35,6028,4157.64,43.735,85.866,1
8722.2,6024.5,4148.67,53.884,42.37,M
8988.65,6167.31,4465.3,47.719,61.117,M
8985.68,6165.67,4461.62,32.901,89.578,M
8959.51,6149.89,4428.6,62.206,88.672,M
8957.17,6148.51,4425.66,51.893,64.914,1
8946.93,6142.58,4412.77,41.999,97.967,M
8943.41,6140.6,4408.33,40.933,91.023,1
8916.07,6126,4373.67,51.618,62.94,M
8897.39,6116.62,4350.1,41.28,63.722,3
8884.56,6110.33,4333.77,36.189,63.906,M
8878.16,6107.2,4325.66,66.554,84.523,M
8859.3,6098.09,4301.86,45.84,67.851,M
8850.58,6093.92,4290.92,51.215,88.938,1
8848.84,6093.1,4288.75,53.704,76.627,3
8847.7,6092.56,4287.32,48.442,54.512,3
8844.73,6091.16,4283.62,45.849,68.223,M
8842.07,6089.91,4280.28,57.949,79.864,M
8841.59,6089.68,4279.68,60.061,86.806,1
8836.18,6087.16,4272.94,51.56,65.07,3
8830.82,6084.68,4266.29,44.343,59.086,M
8827.25,6083.04,4261.88,89.805,106.904,1
8818.78,6079.17,4251.43,38.349,71.141,3
8816.36,6078.07,4248.45,41.789,65.759,M
8807.32,6073.99,4237.32,41.7,65.92,M
8804.04,6072.52,4233.3,26.799,65.724,M
8794.06,6068.04,4221.07,48.08,76.957,1
8788.46,6065.56,4214.21,40.936,81.379,3
8786.33,6064.63,4211.59,41.594,66.32,M
8785.97,6064.47,4211.14,40.523,58.89,M
8784.33,6063.75,4209.13,41.842,73.972,M
8782.65,6063.02,4207.07,25.935,89.582,M
8775.95,6060.12,4198.84,39.109,81.808,M
8769.45,6057.34,4190.88,35.828,80.088,1
8766.57,6056.13,4187.36,44.235,81.419,1
8758.18,6052.64,4177.11,44.183,81.768,1
8749.96,6049.27,4167.08,34.325,79.327,M
8743.21,6046.55,4158.83,46.099,89.107,3
8737.66,6044.34,4152.1,38.161,62.802,M
8734.57,6043.13,4148.36,41.576,68.694,3
8731.42,6041.9,4144.54,45.753,81.797,M
8727.78,6040.48,4140.13,41.53,68.61,M
8725.34,6039.52,4137.17,43.448,75.45,1
8725,6039.39,4136.76,41.53,68.61,M
8719.78,6037.35,4130.43,41.53,68.61,M
9191.96,6292.9,4736.27,26.574,57.27,1
9166.37,6274.09,4698.97,42.201,75.315,M
9127.97,6250.48,4647.01,43.275,81.332,M
9122.64,6247.51,4640.11,41.495,86.723,1
9089.46,6227.86,4596.61,46.84,75.58,1
9068.16,6213.34,4566.62,33.102,34.731,M
9059.18,6207.46,4554.35,64.118,71.247,1
9009.54,6178.56,4491.02,42.652,61.202,M
9004.19,6175.64,4484.41,42.766,61.682,3
8965.35,6155.87,4428.92,33.082,65.466,3
8964.7,6155.57,4427.84,33.065,65.465,1
8964.45,6155.46,4427.42,33.058,65.465,M
8929.96,6140.69,4369.51,2.926,67.807,3
8927.47,6139.68,4365.36,62.966,67.98,M
8899.78,6128.53,4319.7,38.415,65.489,1
8885.17,6122.44,4295.99,38.789,100.425,M
8850.93,6108.25,4241.39,40.843,54.91,1
8822.48,6096.38,4196.3,47.369,43.68,1
8814.08,6092.88,4183.07,46.5,70.286,M
8810.95,6091.58,4178.19,44.978,68.64,3
8803.09,6088.35,4166.29,43.004,79.184,1
8764.79,6073.86,4109.82,46.843,86.482,M
8764.45,6073.74,4109.33,52.665,86.784,1
8752.71,6069.72,4092.35,40.2,80.892,1
8748.69,6068.38,4086.58,33.937,102.865,M
9197.08,6297,4743.85,37.987,120.683,3
9184.02,6287.31,4720.69,34.057,82.402,M
9178.86,6283.6,4711.59,38.866,91.089,3
9176.33,6281.81,4707.17,35.159,81.197,1
9169.2,6276.85,4694.7,38.726,65.138,M
9166.28,6274.85,4689.6,35.72,86.934,1
9164.64,6273.72,4686.73,31.878,71.23,3
9143.27,6259.38,4649.45,38.394,80.914,1
9138.63,6256.3,4641.32,51.062,84.731,M
9135.73,6254.4,4636.24,48.255,98.122,3
9132.09,6252.03,4629.89,37.121,96.431,M
9088.97,6218.29,4561.52,54.569,75.559,3
9039.39,6176.99,4485.67,59.139,74.241,3
9038.49,6176.32,4484.4,55.989,71.567,1
9011.56,6157.07,4447.33,39.145,90.615,M
9004.76,6152.36,4438.08,49.52,68.457,1
8980.26,6134.94,4406.25,52.425,74.542,3
8978.26,6133.5,4403.76,49.108,85.446,M
8961.65,6122,4383.37,37.632,89.863,1
8954.5,6117.27,4374.69,32.637,102.042,3
8951.73,6115.47,4371.35,50.865,65.959,M
8946.96,6112.38,4365.58,40.644,69.346,3
8940.67,6108.4,4358.03,68.46,66.777,3
8924.63,6098.45,4339.15,38.259,91.641,1
8922.14,6096.93,4336.27,38.266,90.287,3
8915.51,6092.94,4328.6,41.142,67.446,M
8913.12,6091.53,4325.86,41.614,71.247,M
8909.91,6089.65,4322.23,37.498,85.765,1
8908.67,6088.92,4320.83,43.917,83.925,3
8870.49,6066.14,4281.84,38.429,75.467,M
8868.88,6065,4280.31,26.452,94.865,M
8860.7,6059.25,4272.49,35.612,72.037,3
8837.75,6043.48,4250.37,37.328,64.254,3
8827.36,6036.49,4240.19,61.185,77.053,M
8826.9,6036.19,4239.75,50.61,86.216,M
8799.92,6018.48,4213.19,49.371,76.664,1
8796.49,6016.26,4209.81,40.432,78.616,M
8793.43,6014.3,4206.77,33.725,99.727,M
8791.78,6013.24,4205.12,38.863,77.737,3
8786.49,6009.86,4199.85,41.54,95.335,1
8783.53,6007.97,4196.88,39.838,71.628,3
8783.08,6007.69,4196.43,39.171,72.87,M
8781.27,6006.54,4194.62,37.175,91.439,1
8778.95,6005.08,4192.28,41.218,97.371,M
8774.39,6002.22,4187.66,38.507,99.084,M
8766.56,5997.38,4179.65,33.997,93.658,M
8763.99,5995.82,4177.01,36.542,91.84,3
8760.46,5993.7,4173.37,40.896,90.3,M
8756.14,5991.14,4168.93,38.206,96.42,1
8752.85,5989.21,4165.54,58.867,93.646,1
8751.75,5988.57,4164.42,43.132,125.523,M
9124.93,6247.37,4617.56,40.163,78.478,1
9122.93,6246.09,4614.09,39.826,85.808,M
9101.78,6228.81,4574.18,55.694,90.795,M
9099.37,6226.62,4569.75,40.003,83.205,1
9097.05,6224.51,4565.49,42.793,74.579,1
9053.95,6187.7,4489.62,56.798,55.054,M
9051.61,6185.81,4485.62,43.617,88.949,M
9050.06,6184.57,4482.99,52.488,85.082,M
9047.99,6182.92,4479.47,46.958,81.126,1
9047.01,6182.13,4477.79,40.13,85.159,1
9045.88,6181.23,4475.88,37.198,78.287,M
9044.08,6179.82,4472.84,49.788,81.774,M
9042.57,6178.62,4470.29,42.023,79.241,1
9040.48,6176.99,4466.78,48.268,73.045,M
9036.43,6173.84,4460,53.786,68.146,M
9035.33,6173,4458.16,49.915,82.386,3
9032.36,6170.72,4453.23,47.34,87.085,M
8990.31,6139.42,4383.29,48.609,65.211,M
8984.76,6135.51,4374.13,51.011,92.203,M
8983.5,6134.63,4372.03,44.199,102.751,M
8976.8,6130.09,4360.98,43.872,81.791,M
8966.4,6123.24,4343.95,38.765,88.134,M
8965.51,6122.66,4342.49,46.426,83.331,M
8961.44,6120.04,4335.87,36.472,74.168,M
8958.76,6118.32,4331.51,41.143,57.347,M
8955.63,6116.31,4326.43,42.429,73.67,M
8951.7,6113.81,4320.05,41.141,57.58,1
8950.41,6112.99,4317.95,33.865,89.063,1
8945.91,6110.16,4310.68,34.942,99.821,3
8943.41,6108.6,4306.64,29.827,83.431,3
8939.29,6106.06,4300.02,44.23,67.587,M
8937.73,6105.1,4297.52,38.186,74.657,1
8917.96,6093.1,4266,36.325,59.11,1
8916.84,6092.43,4264.23,36.14,129.883,M
8916.02,6091.94,4262.94,17.792,139.184,M
8903.99,6084.82,4243.93,48.323,81.841,1
8903.53,6084.55,4243.2,50.406,78.572,3
8901.32,6083.27,4239.74,43.384,70.972,1
8895.68,6080,4230.88,35.848,43.018,M
8894.81,6079.49,4229.52,36.972,48.339,1
8886.1,6074.51,4215.91,30.666,70.41,3
8878.67,6070.29,4204.32,53.592,88.797,3
8878.16,6070,4203.52,35.025,82.931,M
8876.81,6069.25,4201.42,47.544,108.349,M
8875.36,6068.44,4199.17,60.551,139.201,3
8868.66,6064.71,4188.79,44.405,58.911,M
8866.69,6063.61,4185.74,35.959,76.059,M
8860.68,6060.28,4176.51,68.696,64.178,M
8851.27,6055.25,4162.33,65.948,88.845,M
8850.16,6054.68,4160.7,71.202,84.516,1
8847.96,6053.54,4157.44,37.724,72.713,1
8846.34,6052.71,4155.05,40.73,68.939,3
8844.77,6051.92,4152.75,40.08,68.009,M
8843.19,6051.13,4150.44,39.94,87.194,1
8841.67,6050.37,4148.22,38.427,78.151,M
8840.08,6049.59,4145.92,48.387,79.11,M
8837.23,6048.19,4141.8,41.337,87.013,M
8836.41,6047.79,4140.62,49.059,88.356,3
8835.97,6047.57,4139.98,42.539,86.326,1
8835.47,6047.33,4139.27,41.673,83.697,M
8834.7,6046.96,4138.16,40.856,90.868,1
8833.48,6046.38,4136.43,39.617,85.114,3
8831.49,6045.43,4133.58,37.189,81.068,M
8829.39,6044.44,4130.58,40.413,83.44,3
8828.39,6043.97,4129.16,39.189,82.467,M
8826.44,6043.06,4126.39,45.924,74.008,1
8825.38,6042.57,4124.89,40.59,71.836,M
8823.26,6041.59,4121.9,43.883,73.545,3
8822.25,6041.14,4120.48,37.463,85.154,M
8820.07,6040.14,4117.4,40.69,80.866,3
8819.46,6039.86,4116.53,43.887,86.847,M
8817.58,6039.02,4113.89,41.845,83.604,3
8816.37,6038.48,4112.19,41.304,75.583,M
8814.35,6037.58,4109.36,40.373,79.846,M
8814.32,6037.57,4109.32,38.872,80.523,M
8813.62,6037.25,4108.33,35.717,73.565,3
8812.4,6036.72,4106.62,33.362,77.397,M
8806.1,6033.98,4097.86,35.146,77.428,3
8796.65,6030.03,4084.92,50.062,115.954,M
8796.2,6029.84,4084.29,54.613,97.841,M
8795.1,6029.39,4082.8,57.212,90.18,3
8791.14,6027.75,4077.4,53.225,70.747,3
8790.8,6027.61,4076.93,46.885,82.151,3
9206.44,6308.27,4754.96,32.506,52.957,1
9205.66,6307.82,4753.35,30.984,58.331,3
9204.31,6307.05,4750.54,36.666,73.455,M
9202.94,6306.29,4747.82,35.591,58.217,M
9201.49,6305.48,4744.93,33.101,79.536,3
9200.27,6304.81,4742.51,33.137,66.851,1
9199.95,6304.64,4741.89,49.328,101.424,M
9198.42,6303.84,4738.97,37.372,96.381,3
9196.55,6302.86,4735.4,26.474,79.469,1
9194.73,6301.94,4731.97,26.652,68.837,M
9193.84,6301.49,4730.31,30.688,83.08,M
9192.16,6300.66,4727.2,30.119,87.496,M
9189.7,6299.47,4722.7,29.844,75.84,3
9187.16,6298.27,4718.11,35.689,75.403,3
9184.44,6297.02,4713.32,35.475,72.104,M
9182.6,6296.18,4710.1,41.348,65.85,M
9116.87,6262.58,4616.63,48.591,81.282,M
9064.91,6229.55,4565.96,58.667,64.942,3
9064.26,6229.11,4565.34,65.982,72.701,M
9050.2,6219.8,4552.09,62.088,69.744,M
9031.72,6207.79,4534.53,47.257,81.82,M
9027.26,6204.92,4530.26,45.847,79.005,3
9023.56,6202.55,4526.71,57.375,82.233,1
9019.13,6199.74,4522.45,50.694,87.43,M
8974.77,6171.99,4482.02,54.632,58.358,3
8969,6168.44,4477.19,51.537,70.532,M
8964.67,6165.79,4473.53,49.411,75.433,1
8953.58,6159.07,4464.11,47.827,69.16,3
8950.48,6157.19,4461.45,43.235,80.251,M
8946.27,6154.67,4457.83,41.436,85.943,M
8943.79,6153.18,4455.69,39.074,86.342,1
8941.38,6151.75,4453.59,36.638,86.424,1
8940,6150.93,4452.39,44.836,88.111,3
8938.21,6149.88,4450.83,41.307,119.083,3
8934.22,6147.54,4447.33,64.728,111.177,M
8930.43,6145.34,4444,40.946,56.752,M
8928.51,6144.22,4442.31,48.201,71.62,M
8926.03,6142.8,4440.12,42.605,80.545,M
8922.66,6140.86,4437.14,44.069,90.67,M
8919.63,6139.14,4434.45,36.952,92.683,M
8916.95,6137.62,4432.06,36.236,86.808,1
8914.47,6136.22,4429.85,41.287,84.101,M
8911.45,6134.54,4427.13,47.775,96.063,1
8906.91,6132.02,4423.05,29.929,89.241,M
8905.61,6131.31,4421.87,24.197,112.899,3
8904.71,6130.82,4421.06,21.57,107.656,M
8902.72,6129.73,4419.26,28.918,78.806,1
8900.39,6128.46,4417.14,55.866,93.501,M
8895.1,6125.6,4412.32,33.027,88.138,1
8893.59,6124.79,4410.94,47.809,69.969,M
8890.79,6123.29,4408.35,43.008,59.84,1
8889.01,6122.34,4406.71,44.809,66.9,1
8884.3,6119.84,4402.33,39.296,105.394,1
8883.48,6119.41,4401.57,36.81,126.848,1
8882.05,6118.65,4400.23,41.408,87.251,1
8881.03,6118.11,4399.28,37.149,130.3,M
8876.6,6115.79,4395.12,39.545,81.289,1
8875.45,6115.19,4394.04,36.945,72.87,3
8874.08,6114.47,4392.75,40.103,76.406,M
8869.13,6111.9,4388.05,36.276,84.441,M
8867.84,6111.23,4386.83,42.508,88.679,M
8864.42,6109.47,4383.57,49.95,109.182,3
8798.39,6072.08,4326.49,62.791,46.26,3
8798.02,6071.86,4326.22,62.226,30.811,1
8697.24,6017.99,4261.03,28.583,111.461,3
8695.89,6017.33,4260.21,33.23,96.319,1
8693.3,6016.07,4258.62,22.255,64.009,M
8690.23,6014.57,4256.74,56.795,43.815,M
8688.88,6013.92,4255.94,56.558,41.518,1
8617.42,5981.34,4216.35,42.147,66.596,1
8616.61,5980.99,4215.92,37.176,66.628,3
8616.36,5980.88,4215.79,37.185,66.637,M
9299.13,6043.71,4057.76,47.243,64.833,3
9298.75,6042.08,4053.69,38.288,67.111,1
9298.1,6039.54,4047.26,51.663,48.83,3
9296.82,6034.79,4035.08,11.536,55.845,1
9296.73,6034.48,4034.28,45.42,93.454,3
9294.83,6027.91,4017.19,51.342,122.655,M
9293.48,6023.42,4005.39,20.468,74.818,3
9293.27,6022.73,4003.55,26.341,66.365,1
9292.01,6018.74,3992.82,56.56,68.242,M
9291.61,6017.53,3989.55,53.239,62.385,M
9290.68,6014.81,3982.12,53.558,77.432,1
9289.47,6011.5,3972.93,57.057,35.151,1
9288.39,6008.79,3965.28,35.281,53.324,M
9288.36,6008.72,3965.09,45.656,43.86,M
9287.24,6006.11,3957.7,53.203,68.002,3
9286.52,6004.5,3953.15,61.436,59.313,M
9285.87,6003.1,3949.18,44.267,63.203,1
9283.62,5998.26,3935.51,37.72,65.611,M
9283.29,5997.56,3933.55,32.485,77.18,3
9282.98,5996.91,3931.73,40.332,87.871,M
9282.84,5996.61,3930.87,44.533,91.98,3
9282.33,5995.55,3927.9,39.292,76.857,M
9281.06,5992.96,3920.57,38.234,49.223,1
9281.05,5992.93,3920.49,42.018,70.806,1
9280.14,5991.1,3915.31,29.071,70.973,M
9280.08,5990.98,3914.99,48.963,67.419,1
9279.62,5990.04,3912.33,48.971,67.515,1
9279.02,5988.84,3908.94,53.531,70.261,3
9277.91,5986.62,3902.63,35.978,35.417,3
9276.88,5984.58,3896.86,44.608,50.812,M
9276.03,5982.93,3892.18,24.615,85.093,M
9274.94,5980.85,3886.27,40.177,62.147,M
9273.96,5978.98,3880.96,40.835,75.428,M
9272.86,5976.91,3875.09,44.761,74.809,M
9272.36,5975.99,3872.46,42.186,72.736,M
9271.87,5975.07,3869.85,39.462,79.333,M
9271.64,5974.66,3868.67,52.369,76.005,M
9267.85,5967.93,3849.44,25.959,37.725,M
9267.8,5967.85,3849.19,36.891,73.243,M
9266.22,5965.18,3841.51,37.897,62.942,M
9265.66,5964.26,3838.87,40.504,65.509,1
9264.8,5962.85,3834.8,34.382,84.934,3
9263.98,5961.52,3830.95,40.562,65.91,3
9263.55,5960.81,3828.91,44.961,69.568,1
9262.5,5959.13,3824.06,45.324,62.405,M
9262,5958.34,3821.79,45.029,69.867,3
9261.27,5957.17,3818.41,45.058,70.013,3
9259.89,5955,3812.16,49.559,73.211,M
9259.32,5954.11,3809.57,43.912,73.359,M
9257.59,5951.41,3801.81,40.822,66.885,3
9256.61,5949.9,3797.47,38.414,58.002,3
9255.92,5948.84,3794.42,40.922,67.209,1
9255.54,5948.26,3792.76,45.302,70.827,3
9254.78,5947.1,3789.44,45.332,70.927,1
9254.52,5946.72,3788.33,40.985,67.404,M
9253.07,5944.53,3782.06,41.047,67.703,M
9251.99,5942.93,3777.44,43.093,62.346,1
9251.24,5941.82,3774.26,28.171,67.27,M
9249.99,5939.99,3769.01,44.27,74.842,M
9249.07,5938.65,3765.14,38.85,73.846,3
9248.77,5938.21,3763.9,38.862,73.893,M
9248.64,5938.02,3763.34,40.186,84.391,M
9248.2,5937.38,3761.5,36.977,64.242,3
9247.37,5936.2,3758.09,35.996,66.734,M
9246.9,5935.53,3756.16,43.057,78.474,1
9246.68,5935.21,3755.24,41.688,81.592,M
9246.6,5935.1,3754.92,45.602,72.342,M
9246.12,5934.41,3752.94,45.629,72.403,1
9245.87,5934.06,3751.93,36.35,79.76,M
9245.42,5933.42,3750.09,45.639,72.501,M
9245.04,5932.87,3748.52,50.396,302.803,M
9244.88,5932.65,3747.88,46.788,69.482,3
9296.54,6032.23,4000.75,1,3.021,1
9296.42,6030.05,3989.46,15.218,150.615,3
9295.69,6023.12,3953.12,51.147,60.087,M
9295.38,6021.2,3943.06,37.436,89.898,M
9294,6014.09,3906.01,57.627,56.824,M
9293.54,6012.2,3896.2,42.93,54.665,1
9293.44,6011.84,3894.28,30.093,57.283,M
9291.88,6006.32,3865.42,34.539,74.951,M
9288.3,5996.05,3812.71,38.715,59.269,M
9287.77,5994.73,3806.06,47.007,71.717,3
9287.45,5993.95,3802.15,38.802,60.202,3
9287.11,5993.14,3798.04,38.839,60.529,M
9287.03,5992.94,3797.02,36.677,72.322,M
9285.51,5989.49,3779.67,26.777,70.25,1
9284.98,5988.37,3774.11,35.429,53.46,3
9284.84,5988.08,3772.64,37.726,70.786,M
9284.37,5987.12,3767.86,27.816,68.083,3
9284.08,5986.54,3765.03,29.295,61.8,1
9283.07,5984.59,3755.53,45.238,61.835,1
9282.63,5983.74,3751.4,44.482,66.757,M
9281.92,5982.42,3745.07,38.241,72.652,1
9281.88,5982.34,3744.68,43.004,75.036,1
9281.01,5980.74,3736.99,41.046,58.228,1
9280.44,5979.71,3732.03,32.036,77.811,M
9280.07,5979.07,3728.97,43.557,29.587,M
9279.72,5978.46,3726.05,29.207,67.195,M
9279.01,5977.23,3720.22,47.275,53.059,M
9278.3,5976.01,3714.44,47.293,53.316,M
9305.96,6069.62,4126.13,48.892,104.132,M
9289.48,6041.31,4031.67,11.356,292.163,M
9284.7,6032.93,4003.4,45.246,60.138,M
9284.68,6032.9,4003.28,46.016,56.819,M
9271.42,6011.59,3932.07,49.195,46.145,1
9270.39,6010.02,3926.91,48.324,52.733,M
9268.97,6007.86,3919.86,43.564,51.081,M
9266.78,6004.54,3909.07,89.683,76.744,1
9256.76,5989.94,3862.28,31.325,61.009,1
9245.35,5974.69,3814.45,42.868,66.782,3
9235.61,5962.8,3778.76,40.888,59.445,M
9235.19,5962.3,3777.27,47.835,51.065,3
9233.91,5960.76,3772.69,37.585,68.873,3
9233.14,5959.84,3769.94,42.073,54.606,M
9232.12,5958.61,3766.28,42.073,54.606,1
9367.48,6137.16,4345.21,46.892,52.841,M
9360.9,6133.03,4328.28,54.884,63.901,1
9313.63,6106.47,4246.27,41.745,86.6,M
9310.77,6104.86,4242.18,45.812,80.467,1
9276.64,6082.19,4191,41,94.24,M
9268.13,6076.31,4178.16,60.141,74.124,1
9264.28,6073.72,4172.49,40.269,87.772,M
9259.36,6070.48,4165.4,47.886,75.28,1
9244.11,6060.77,4144.34,63.119,73.938,3
9229.45,6051.87,4125.23,28.266,78.391,M
9204.29,6038.56,4091.05,57.257,73.53,M
9203.94,6038.4,4090.56,75.052,68.673,M
9199.21,6036.26,4083.98,58.564,96.234,3
9175.66,6025.99,4052.7,66.974,77.015,M
9171.15,6024.09,4046.92,26.735,55.831,M
9166.35,6022.09,4040.85,50.252,100.282,M
9166.08,6021.97,4040.51,54.496,119.668,1
9158.8,6019,4031.44,31.182,68.01,3
9141.15,6012.1,4010.23,72.556,20.337,1
9077.84,5991.19,3940.31,38.89,99.128,M
9057.85,5985.62,3920.14,39.755,50.232,3
9052.27,5984.13,3914.64,46.402,75.234,M
9284.14,6084.5,4193.39,32.419,95.248,M
9266.62,6069.18,4163.22,71.856,16.302,M
9242.99,6049.64,4124.04,66.998,77.163,3
9241.06,6048.08,4120.91,66.998,77.227,M
9239.31,6046.67,4118.07,45.701,90.538,M
9231.6,6040.5,4105.63,30.715,74.233,1
9201.65,6017.29,4058.04,32.871,86.589,M
9178.47,6000.97,4023.53,36.01,142.47,M
9177.14,6000.07,4021.61,37.508,122.197,M
9170.97,5995.97,4012.82,35.885,164.883,M
9128.47,5969.92,3955.68,43.518,41.248,1
9118.73,5964.47,3943.34,47.522,76.472,1
9113.5,5961.61,3936.81,46.833,53.798,M
9083.98,5946.46,3901.19,43.31,63.55,1
9081.52,5945.24,3898.28,43.31,63.55,1
9277.6,6077.34,4148.54,66.442,74.409,3
9234.05,6050.57,4057.41,39.615,65.743,M
9223.16,6044.47,4035.93,32.472,116.36,M
9182.95,6023.03,3959.3,41.216,62.732,M
9171.55,6017.22,3938.23,26.982,88.621,M
9144.08,6003.67,3888.28,42.843,47.416,3
9119.1,5992.02,3844.48,37.38,65.55,1
9268.7,6102.04,4145.03,53.398,97.358,1
9265.47,6101.33,4138.87,47.278,77.828,M
9265.07,6101.25,4138.12,45.739,108.589,M
9246.25,6097.33,4102.87,67.025,61.309,M
9244.36,6096.94,4099.37,53.68,73.204,M
9241.48,6096.35,4094.06,47.846,100.242,M
9239.85,6096.02,4091.06,52.105,93.906,M
9236.27,6095.28,4084.51,48.817,52.866,3
9233.17,6094.64,4078.84,49.836,55.241,M
9216.84,6091.11,4048.99,50.836,56.58,3
9215.03,6090.69,4045.68,47.291,55.58,1
9201.2,6087.26,4020.42,44.15,81.187,M
9197.14,6086.21,4013.03,49.642,73.204,M
9192.33,6084.96,4004.35,38.809,83.309,M
9191.98,6084.87,4003.71,44.706,71.67,M
9186.77,6083.5,3994.39,30.117,75.178,M
9169.78,6078.9,3964.17,44.731,40.381,3
9138.36,6069.75,3908.15,40.069,52.103,M
9135.47,6068.83,3903.03,40.219,51.889,M
9124.87,6065.27,3884.44,43.771,56.579,1
9311.22,6100.85,4183.15,26.45,78.923,M
9289.99,6088.01,4118.78,45.371,92.267,M
9250.51,6060.67,4010.31,29.545,8.708,3
9247.57,6058.79,4002.71,33.488,85.526,M
9246.51,6058.11,3999.98,26.916,82.56,1
9225.99,6045.44,3948.33,54.534,70.961,M
9204.8,6032.95,3897.63,36.237,63.165,1
9202.57,6031.68,3892.45,36.358,89.614,M
9198.62,6029.43,3883.31,37.764,79.527,3
9157.97,6007.34,3793.93,28.52,62.69,M
9444.308651,6195.660754,4597.255435,39.249,54.105,3
9443.093154,6194.586174,4592.52619,38.025,64.707,M
9441.597799,6193.273671,4586.971858,38.561,64.978,M
9438.769198,6190.888852,4576.931926,38.928,66.085,3
9437.695959,6189.99803,4573.182981,30.038,57.154,M
9436.34401,6188.880207,4568.500817,37.481,55.26,1
9435.115573,6187.867806,4564.291787,29.141,63.765,1
9433.879999,6186.847133,4560.086844,38.363,71.116,1
9432.498081,6185.70717,4555.418789,40.045,63.573,3
9429.69593,6183.419403,4546.096039,34.162,68.244,1
9395.704882,6156.898549,4461.388358,39.215,84.052,3
9364.069316,6132.40602,4410.732769,68.317,75.978,M
9358.899798,6128.468248,4402.549106,58.549,83.217,1
9349.441288,6121.322486,4387.700801,50.268,66.88,M
9301.202876,6086.527536,4314.270781,41.464,94.691,M
9297.701672,6084.15626,4309.073803,55.29,82.452,M
9293.083154,6081.066081,4302.250322,41.523,79.372,3
9283.74045,6074.948439,4288.582575,39.021,81.353,M
9272.145195,6067.866916,4271.727066,50.523,43.463,1
9209.143738,6030.396631,4188.948702,49.427,81.627,M
9206.209441,6028.82723,4185.919371,47.696,61.958,3
9193.501338,6022.053725,4172.77126,47.28,89.232,M
9163.074669,6006.317643,4141.326645,37.843,68.995,1
9130.357524,5990.874224,4107.839052,47.079,65.416,M
9108.083012,5980.743527,4084.960064,46.825,65.754,M
9091.497783,5973.366516,4068.209258,25.419,12.429,M
9068.34975,5962.965334,4045.283269,43.889,78.254,M
9039.560897,5949.766314,4017.622376,29.626,72.488,3
9026.474073,5943.8694,4004.857347,43.719,89.476,M
9021.80696,5941.836645,4000.05295,39.224,81.542,M
9015.995131,5939.403868,3993.866823,42.067,78.569,3
8999.890973,5933.09695,3976.093556,35.749,88.782,3
8994.450665,5931.010008,3970.02925,53.577,84.415,M
8990.565086,5929.540152,3965.700078,55.938,90.417,1
8988.944434,5928.937436,3963.89447,43.76,69.6,3
8988.555477,5928.792785,3963.461124,27.41,56.328,1
8986.999651,5928.214178,3961.72774,43.76,69.6,M
8984.730738,5927.370377,3959.199889,43.76,69.6,1
8982.137695,5926.406033,3956.310916,43.76,69.6,M
9361.840388,6134.381578,4411.487676,61.765,82.385,1
9351.555262,6127.821263,4399.505042,58.237,79.33,M
9347.926257,6125.556923,4395.297545,63.336,76.209,M
9340.152012,6120.786613,4386.317297,84.54,68.268,1
9335.762073,6118.122126,4381.270627,59.326,71.447,1
9327.690893,6113.269039,4372.021663,83.487,59.134,M
9320.765021,6109.153442,4364.098028,42.365,95.501,M
9319.967933,6108.682233,4363.185552,54.944,79.408,M
9312.670864,6104.381594,4354.8269,67.169,105.268,1
9308.553383,6101.971905,4350.122674,58.087,84.331,M
9307.938643,6101.612392,4349.420645,81.948,114.951,M
9303.448128,6098.990523,4344.297066,42.032,85.484,3
