Easting,Northing,Elevation,DipAngle,DipDirection
10674.99276,4840.024251,2726.918004,64.40737346,91.76710305
9906.859558,5104.194689,3501.135742,43.16353035,77.92472108
9945.407247,5138.512339,3465.519786,34.85941205,83.65937911
9988.344421,5115.956512,3443.059194,26.61230464,68.68390467
10033.94647,5145.691238,3417.805634,24.21722321,69.93584198
10083.37834,5116.479777,3398.833659,26.44887988,77.84720828
9874.460978,5129.149742,3535.505127,56.65736914,88.98190628
9874.299133,5195.749908,3538.666524,57.27717614,94.04279826
9905.736369,5227.901698,3502.295044,49.91432351,101.071147
9910.974447,5287.13029,3508.304291,49.90496914,98.76609395
9946.860291,5314.241018,3477.655548,42.01456967,107.7264645
9947.828674,5374.421488,3479.330739,41.44269667,76.37391714
10050.34971,4848.017395,3440.595133,32.2482146,68.65148134
10005.40363,4872.293241,3462.805888,33.67904817,71.54858811
10000.30084,4930.713922,3456.076416,32.75516205,78.28536921
9955.403727,4960.410546,3481.67217,34.29663339,80.65564739
9952.411418,5019.805146,3475.391205,34.72152277,76.04018723
9910.89974,5044.636787,3505.450897,43.46421373,86.0317233
10137.44438,4844.080297,3389.591207,32.8422065,75.92885783
10092.23674,4877.140254,3410.4487,30.40712714,69.42717802
10090.18363,4930.290656,3404.907379,29.06835238,83.75680389
10043.19383,4959.588478,3428.324341,27.97245333,82.27560622
10037.19371,5026.287178,3427.144348,27.90476787,83.50647315
9991.308411,5056.807221,3448.615458,26.47662921,81.93547471
9452.204661,5458.840719,3929.712219,39.08529047,74.59057024
9408.340658,5489.983236,3956.139262,37.7916322,72.6692687
9403.689128,5551.471354,3946.916402,37.57792552,76.04884886
9360.814545,5581.395915,3974.640849,39.03525693,78.11795562
9358.524048,5644.861369,3966.218852,38.97563041,78.99058814
9316.43926,5674.745707,3996.035543,40.17156697,80.45202176
9310.416128,5729.753113,3991.354696,40.98529446,75.16886318
9268.4272,5759.449748,4021.063253,42.11131268,76.68963511
10357.43449,5400.875132,3067.766923,46.92149479,73.18965229
10324.47294,5374.974569,3109.023783,46.14982149,73.69834334
10278.15597,5404.671193,3146.549367,46.09245041,73.62162155
10246.25916,5380.712575,3185.472519,46.22138387,73.49573947
10205.05025,5405.643168,3220.313761,47.57878456,74.56927528
10555.53471,5017.797983,2910.615505,54.06885249,85.86252541
10558.60779,4958.404734,2911.95187,54.05348995,86.35502519
10581.28906,5047.985442,2871.646634,54.56244397,85.38375047
9068.390195,6384.234904,4003.416768,37.68189176,66.44595289
9109.669856,6360.517985,3980.982259,38.40004308,67.68876179
9117.090007,6299.3479,3988.97585,38.59257844,78.22292008
9148.513499,6390.799764,3945.75946,34.90486703,68.91001954
9610.929525,5739.265381,3722.699992,41.01997761,81.85384462
9620.47168,5681.855774,3725.594462,40.89545926,73.4376091
9649.985881,5768.122945,3688.227275,38.02210873,85.38819916
10528.47054,5759.500183,2746.979156,54.38332913,74.95113912
10560.38326,5728.067688,2714.425364,55.12128074,75.99061032
10562.94287,5664.130432,2733.928411,55.24726743,74.97094286
10596.91768,5630.898844,2697.168289,56.73237538,76.63894351
10608.19576,5573.241475,2700.990911,56.77663939,76.28619503
10632.57511,5567.127787,2666.343781,59.36466852,78.00782945
10640.40674,5542.611003,2662.009867,59.36471678,78.00788759
8095.790833,6624.380452,4598.407552,43.73396362,94.99845
9024.743482,5018.551811,4299.010864,30.9929401,87.33510447
9072.084869,5040.827903,4269.451294,31.7738616,86.57519072
9116.285566,5011.352447,4243.572917,31.29720436,85.57980359
9159.621216,5040.882492,4215.290039,32.23313192,84.71212554
9025.143673,4959.587511,4299.125366,30.97714251,91.51359776
9074.028011,4929.677759,4269.62736,30.58472327,91.10826789
9072.779613,4869.726608,4268.543579,30.6462546,94.74211371
9117.828517,4959.166602,4243.634481,31.21859401,90.14609402
8519.267314,5108.756259,4571.222005,22.04735087,99.64609697
8520.368734,5049.244793,4566.539266,22.11222586,100.6037927
8472.441477,5025.291449,4583.219401,20.96262812,103.1739193
8464.506032,4966.851678,4580.849772,20.97335134,104.2042058
9967.565918,5761.126363,3399.284037,45.19231041,89.85877421
10006.68931,5731.429728,3356.174337,49.19215446,92.81616297
10005.91018,5670.43453,3358.547882,49.27437398,85.04095616
10039.95937,5641.815694,3322.890839,48.33090259,83.93752725
10042.2274,5582.422465,3335.446981,49.02302173,70.39279152
10081.13607,5547.874929,3306.106333,49.46459992,70.93462807
10038.96438,5760.948364,3318.470164,51.48318682,90.51214786
10076.44739,5731.33728,3272.477183,50.11110695,89.85890923
10078.22152,5673.199809,3274.524312,50.31080944,83.1848517
10110.85636,5642.583923,3243.34289,47.17004651,78.394531
10111.50289,5576.652273,3262.368769,48.51485145,71.0646042
10152.46558,5545.633514,3229.605052,48.81790611,71.4412306
9762.769084,6620.152669,3389.628815,44.51151928,72.68182627
9796.003072,6648.406738,3349.752706,45.05701007,72.54058579
9838.514852,6616.287069,3318.469147,45.36092802,72.93493406
9874.47467,6655.98112,3271.005361,46.22568458,72.53068444
9915.526815,6627.348551,3238.64858,46.67446306,73.10774513
8592.808044,6377.295329,4392.459147,36.76655076,63.36358633
8557.097555,6351.413371,4427.874064,41.82888757,62.36474226
8523.900503,6525.962809,4386.567139,33.01530915,59.19642707
8476.129862,6551.12203,4403.183838,30.95454606,55.16659416
8461.679535,6617.742798,4389.891927,30.02368256,61.69282804
8415.031108,6641.598429,4406.572957,29.33616097,60.39890966
8566.316284,6302.540039,4444.507365,44.43326206,55.85598642
8534.480072,6272.984701,4487.202515,45.15801591,55.85825469
8486.664317,6294.305176,4506.70638,39.03675493,39.422213
8439.212901,6258.95048,4543.035848,26.71277681,33.34039157
8377.283081,6286.238118,4544.058634,27.82006748,18.57510041
8315.633993,6260.970744,4556.3868,18.19366041,343.395288
8254.096476,6293.417521,4547.389282,11.56833715,19.98321455
8190.799459,6265.789551,4555.323039,9.49102287,9.296426253
8129.935811,6296.856974,4561.72408,14.90462616,92.78691554
8075.588542,6266.59196,4575.489421,14.42819283,94.12581653
8542.955485,6214.71757,4506.749837,42.68785428,68.89425804
8500.516154,6187.813761,4545.538127,33.73525521,72.57433466
8444.589325,6210.726196,4562.320272,27.51817681,31.9052158
8403.698893,6177.93571,4584.725057,20.71805233,28.69139118
8352.58551,6178.17277,4586.144572,19.33896625,340.4677691
7792.546834,6800.964193,4875.226156,26.14543428,105.4764226
7793.423503,6749.172282,4867.49467,26.43052544,108.0914862
7761.165446,6748.988932,4882.595866,24.1160042,118.9025229
7760.522664,6722.30013,4877.073649,24.11634142,118.9002086
7901.990072,6539.605428,4752.031087,39.26769267,119.9875828
7862.383911,6568.61792,4788.039876,33.47554789,119.1387262
7867.572673,6622.165731,4801.271851,32.82384689,116.5885655
7830.711629,6659.109497,4830.985189,29.26240731,115.6326951
7837.858765,6719.19043,4840.410238,28.87840886,109.4326158
7937.9033,6289.596802,4639.668945,32.65246955,109.8665235
7889.489339,6258.329875,4661.70634,32.32256259,110.8755967
7849.435059,6288.30188,4695.122965,36.9447666,112.5646792
8032.817078,6737.621867,4692.106974,52.21080176,94.75216571
8041.997355,6798.499064,4692.819417,52.14630798,102.87596
7811.744548,6538.028158,4805.963501,32.69629481,122.6306158
7771.855265,6567.0566,4834.54891,27.36886199,122.2396306
7767.110921,6607.128866,4847.604899,27.05914132,119.7075344
8395.288167,6882.289144,4396.520142,32.5722188,99.30657659
8393.465678,6829.699463,4395.429891,32.22982896,89.7816143
8348.329773,6799.769206,4421.961751,29.02634381,92.4163601
8227.952026,6827.052734,4504.421387,40.54456844,107.3335619
8234.21342,6885.442668,4515.20634,40.76733667,109.525596
8251.808655,6914.030029,4509.146322,40.76761543,109.5251184
8006.232951,6831.900635,4732.751872,35.2312078,93.13093734
8010.256327,6890.097371,4735.488566,36.09927196,102.5553267
7965.341227,6800.622233,4761.721395,37.05122347,91.25873726
7923.814494,6828.06543,4793.995361,37.68480545,91.82498379
7925.115845,6886.553182,4796.255575,38.00127309,96.34118077
7885.128662,6915.24646,4827.943441,35.43044189,94.15880814
8908.566024,6825.942139,4033.556295,41.74877943,83.57148156
8869.508357,6795.475016,4069.612183,40.03997446,86.04700657
8822.758509,6825.171672,4106.975871,39.91315793,85.90864619
8783.311198,6797.541178,4139.775065,37.74332171,87.62060145
8742.049876,6827.573527,4169.304891,35.91102894,85.64371339
8700.623861,6797.876872,4199.80953,34.33695912,86.77233604
8658.360708,6830.159668,4226.897664,33.68758048,86.00997931
8616.483459,6799.565592,4256.251668,33.81216457,85.8952666
8572.68217,6829.262248,4283.397176,32.88103964,84.84375918
8529.764038,6800.201131,4312.390747,32.4067564,85.26889327
8485.03362,6830.879801,4339.072144,32.39356609,85.25137998
8437.215251,6800.665039,4369.3455,30.43903636,87.12133564
8954.327707,6793.477254,3998.517843,38.84803541,81.59782675
8986.625554,6825.001343,3967.726298,40.63963728,80.48811603
9028.042233,6795.915039,3938.469584,38.11663228,78.36004334
9062.503073,6833.005534,3905.508565,39.02470909,77.88465643
9106.319438,6803.372111,3877.569865,37.10493048,75.13593385
9145.021647,6833.332113,3842.682495,38.22269325,74.42705125
9189.319427,6803.635457,3816.239156,37.22260876,72.97064732
9226.465886,6830.55127,3782.278117,38.73368524,72.35373648
9272.415431,6799.023885,3755.195516,38.35856741,71.75646502
9311.628337,6832.984456,3716.443807,39.43365198,71.20954471
9356.019704,6804.960368,3689.054545,39.72328445,71.61998978
9395.024567,6828.140706,3651.555827,40.76366441,71.37360502
9436.800201,6794.180135,3626.662882,40.87176585,71.63383538
9472.219757,6822.392212,3589.536764,41.36247638,71.43791665
9509.778158,6795.706217,3565.271952,41.77729369,72.04323581
9543.441274,6825.885539,3528.001892,42.26031944,71.9233196
9586.730693,6798.574788,3497.829549,42.75483265,72.55311707
9624.594259,6836.708415,3453.511322,43.15032659,72.3266935
9668.712402,6807.018677,3422.138824,43.57396748,72.91330488
9702.861267,6835.031616,3382.835561,44.18407585,72.75829403
9744.181213,6805.095011,3352.698578,44.59621574,73.31211427
9776.455343,6828.390951,3315.289408,45.16140235,72.96535931
9817.476949,6798.694295,3284.212855,45.53513356,73.47226692
9848.849345,6825.882731,3245.126424,46.13113661,73.04264982
9890.004496,6797.64917,3212.136744,46.72569435,73.73640059
9921.816142,6826.509928,3170.495758,47.4968661,73.52761119
9961.553711,6790.817057,3139.468328,47.9721529,74.08280974
9994.305115,6825.396606,3093.318455,48.72345791,73.84495241
10033.40926,6797.976847,3058.548385,49.3917164,74.63358875
10066.83931,6838.50651,3007.771259,50.01628941,74.37492252
10105.00594,6808.323568,2972.907269,50.64854894,75.15007144
10140.75818,6836.579224,2921.156205,51.44332936,74.98460142
10177.48832,6799.375651,2888.178927,51.89823809,75.68951885
10212.45894,6829.123739,2834.874293,52.6104749,75.56183924
10245.46297,6797.672852,2802.773671,53.05171773,76.2106823
10279.42716,6828.469279,2748.47875,53.71204404,76.10857794
10311.29097,6796.690592,2716.228241,54.12788713,76.70023199
10334.45634,6828.141479,2674.68457,54.7721852,76.60857718
10349.80379,6811.560913,2658.979594,54.77216834,76.60856677
8848.611046,5671.977539,4385.779948,41.29720149,88.52373965
8809.285477,5642.194763,4417.797892,38.00031504,91.86472445
8757.92746,5671.335734,4450.75175,29.87079015,79.28457161
8709.392934,5641.725505,4480.700643,28.92320953,80.18972277
8664.681539,5673.034668,4498.78422,24.01129602,71.14766237
8621.610718,5643.041585,4521.407349,24.25637316,71.08187266
8570.80896,5674.502625,4537.723063,23.51914656,68.87982152
8519.470408,5643.270854,4562.145304,21.33134244,70.04270255
8883.090602,5642.36731,4354.94873,43.2228926,89.45135327
8898.8489,5902.76886,4300.088013,56.6365677,70.2692067
8928.790639,5941.042155,4247.526815,48.34652431,73.63321895
8967.092724,5914.941467,4211.657511,51.03693728,76.59657123
9000.756745,5945.079875,4170.939087,40.27861972,81.18008014
9043.548585,5912.687561,4141.721476,37.52001008,77.83132848
9078.425751,5939.249858,4110.732015,38.41110322,77.15395725
8984.200314,5668.908183,4247.138428,47.52196361,80.48887815
9025.327456,5640.235291,4212.99113,42.40154179,74.59048919
9030.654212,5579.778564,4221.422811,42.29281293,78.03861225
8628.141825,5915.255554,4459.650106,27.02933325,55.60539756
8378.985209,5373.190247,4625.495931,16.1941786,86.76899836
8379.204447,5315.511566,4626.218018,16.1813056,87.81539904
8314.91984,5285.78539,4644.168172,14.80897912,90.50759947
8315.734131,5224.107569,4643.401408,14.82872023,93.26976121
8258.261292,5194.741781,4657.824015,14.42512717,94.76209377
8313.353292,5762.355245,4610.548991,12.46099369,56.64314594
8313.448588,5821.730672,4605.480632,10.83503377,75.4535287
8130.91097,5559.536641,4666.197428,11.98118159,55.14627424
8073.457072,5596.745646,4671.133219,11.71023452,50.90825615
8067.921509,5648.084391,4664.539998,13.0870661,46.04015515
8010.144328,5685.153748,4668.702718,13.24843519,49.35834573
8004.722351,5736.891785,4660.763265,14.9583981,44.22241255
8032.261414,5568.263489,4681.737467,12.26896633,51.06864031
7985.523804,5591.287354,4687.024129,13.10275933,54.87974135
7968.942281,5656.838867,4680.582601,13.63878901,49.49918279
8459.71581,6035.605367,4566.852539,33.76741788,101.7673904
8415.289164,6005.489034,4584.760376,22.95703658,115.6850352
8371.027568,6034.716797,4596.115641,3.812804233,106.0273032
8407.555522,5939.098287,4580.820841,20.50562809,90.64807519
7859.459391,5769.276225,4688.835693,18.13262376,63.34008394
7814.604085,5733.653992,4706.183716,16.54386557,64.24883584
7769.864014,5762.765666,4715.843343,18.80031749,75.11619577
7746.095296,5739.676331,4725.682536,18.80004328,75.11608912
8253.110901,5851.326701,4610.549235,8.386490477,30.54302744
8252.888204,5910.957235,4604.20988,6.50524374,40.8815121
8189.692973,5941.425456,4603.259318,7.796183084,1.021692964
7813.273804,5674.335714,4713.609741,16.11659293,67.70956042
7768.533732,5669.333293,4725.998739,15.11083708,68.34142937
7746.095296,5700.201213,4728.776733,17.03316333,78.22363546
7886.838053,6206.297363,4654.055379,31.33771957,103.2614033
8843.113424,6534.150391,4129.346558,38.95234389,74.28914531
8799.722178,6565.03125,4157.396688,40.11377142,75.94192264
8881.425784,6565.275187,4092.600464,39.13559121,74.23371184
8920.254106,6538.619873,4068.719604,38.21956698,72.92912508
8959.461634,6568.580444,4032.763652,37.53691852,73.24631443
9002.096004,6535.246663,4009.609314,36.92980416,71.57622009
8718.10023,6557.512329,4228.029093,41.91872108,76.30553424
8761.515427,6531.837199,4196.212769,41.26738028,75.44941878
9045.868024,6560.153524,3973.202718,35.93105977,71.74218723
9091.070881,6530.097575,3949.778849,35.0613485,70.12993761
9216.299962,6173.626139,3938.586141,34.40790857,73.81183092
9252.264893,6210.426351,3907.461934,35.11989653,73.53439721
9295.05514,6184.580485,3887.436849,30.54865412,63.64947867
9337.572591,6212.072103,3854.09257,36.33253205,62.33140122
9382.611338,6176.873047,3834.102783,37.95077795,67.84835815
9424.243001,6202.261719,3795.439087,39.49324703,67.7976365
9464.879049,6174.345133,3768.031291,45.1778642,75.98965817
9503.543386,6209.544189,3728.215373,36.38059568,80.00286587
9548.008677,6183.837769,3698.971354,36.70348815,80.45222857
9585.239034,6208.201904,3664.263102,44.34479794,73.70834738
9631.282796,6178.50529,3625.845459,47.05176017,77.36505053
9662.289042,6203.76005,3588.779521,45.56287011,78.98242423
9703.242859,6178.397868,3554.715495,42.65743851,77.24930568
9732.482198,6206.927165,3522.657806,42.6294697,77.26502005
9775.272685,6174.750366,3492.230204,41.05436895,75.22921495
9813.05426,6208.747803,3452.176473,41.84384624,74.84149037
9854.140645,6180.778809,3423.905375,41.05025603,73.74560656
9890.303772,6211.455526,3384.86379,43.03854846,73.39730943
9931.741048,6181.755615,3355.133535,43.59154443,74.23879268
9966.335327,6205.171265,3316.200205,45.61251396,72.95813671
9020.952254,6083.766073,4124.781698,34.79864517,67.84159284
8975.535017,6112.987793,4150.059123,39.44672862,74.67635051
8967.735295,6183.25236,4140.4104,39.56281952,73.62935994
9213.887527,5902.950399,4021.728943,42.64542061,65.62997811
9329.317505,5949.297892,3916.670939,36.54627269,73.89612143
9367.913106,5922.28656,3891.333923,42.33303169,80.85431561
9085.085537,6209.733114,4035.891052,44.31477659,82.01808318
9078.916124,6262.855713,4030.681274,45.33382371,74.41708549
9248.414876,6269.16626,3901.763326,33.79246236,82.97214213
9288.199427,6295.748576,3871.999105,35.5336699,81.61686774
9334.566895,6264.500285,3844.353434,33.3761615,78.64727175
9374.574768,6294.196899,3811.843241,37.58596037,75.6674249
9419.212128,6267.157389,3782.918681,38.56477862,76.89240977
9454.445974,6293.910482,3751.202657,37.75470672,77.44818128
9498.141184,6264.213867,3723.907145,36.89236983,76.28082918
9535.10316,6292.626872,3688.411214,41.30374485,73.08118851
9577.735718,6262.32133,3658.01119,43.73297982,76.33315158
9612.770569,6292.872843,3617.83374,44.61818149,76.06048077
9651.280131,6264.008179,3587.019714,45.53590153,77.12748297
9688.108459,6302.633911,3542.987264,44.07889289,77.77426246
9728.35671,6270.91508,3512.689382,42.83431582,76.07443265
9765.391134,6299.111613,3473.027384,42.89899639,76.05732258
9807.298197,6269.121134,3442.942078,41.8497846,74.67803364
9843.011576,6298.992961,3404.071737,43.22928915,73.72830529
9884.930766,6269.296346,3374.264547,43.02488946,73.45197719
9918.261129,6294.929403,3336.276123,44.74870062,72.65168991
9958.228414,6260.504232,3307.942037,45.43414203,73.56427193
9991.32491,6290.551758,3265.626851,47.20266883,73.23245879
9033.502136,6290.200724,4062.97524,41.44541388,66.00188062
9030.396358,6350.409831,4043.704325,41.49234658,65.72034697
8942.24044,6082.589559,4188.036296,47.18564434,72.68899164
8028.656637,6176.649699,4589.192057,15.6965953,82.55037814
8072.641622,6205.841715,4576.558553,14.49676624,83.53593114
8125.689209,6175.374349,4571.324463,9.893512089,28.17034689
8189.499776,6205.05717,4563.854289,6.694535356,13.08137169
8247.766459,6181.968953,4571.146973,16.80560269,326.1592002
8310.603658,6210.254557,4571.613241,17.58476992,342.6710038
9589.07137,6524.51123,3576.748271,43.58632258,71.75759238
9647.619832,6653.915487,3485.682393,43.49965245,71.72678345
9597.285339,6026.862325,3683.790466,43.98661436,86.60825083
9636.344767,5994.81958,3652.678996,38.62440176,80.58465438
9642.137634,5936.746623,3660.942851,41.83027967,67.38622997
9685.954224,5907.049988,3633.81899,42.97154636,69.11963976
9406.205037,5953.86969,3858.212056,33.24724218,83.51201546
9535.773661,5914.253743,3769.66805,41.7164716,79.2094367
9674.769592,6022.803894,3614.780151,43.97872824,78.85142255
9716.655721,5991.992961,3583.215312,41.70747026,75.6168165
9722.047485,5934.312012,3593.990295,42.24058589,69.54425838
9765.320333,5904.947164,3565.07194,43.62628834,71.84158671
9697.304199,5287.238688,3750.157715,52.57920445,77.94844672
9706.003459,5232.309397,3756.509521,53.11088783,73.59466735
9680.622396,5203.378276,3796.698425,50.22366301,75.55718467
9685.469157,5144.958112,3806.249817,50.19124267,79.06525773
9650.178223,5104.616712,3852.886271,46.01814343,81.10018466
9653.442139,5039.63475,3856.172811,46.47213382,87.49725002
9711.154989,5545.776855,3673.665568,47.05218897,79.05757642
9748.541606,5584.601908,3629.919047,43.35069032,81.14739362
9786.270162,5556.969604,3594.131938,48.73522772,86.19488224
9827.207357,5588.297058,3546.841746,47.16300959,87.03118868
9862.760946,5551.91215,3511.529338,46.22384098,85.72051093
9898.315918,5580.931213,3471.637115,47.17984237,85.45757026
9933.173543,5554.815247,3441.509613,41.72466296,80.02885068
9969.289042,5584.858459,3403.932261,43.46764076,78.59959308
10010.95652,5555.161845,3373.769104,40.18850001,74.5015611
9530.71814,5458.122274,3863.010681,44.04157586,78.79708357
9488.713562,5487.526876,3893.970052,40.45790989,74.27304326
9485.861237,5552.438232,3884.123739,39.62672771,80.44899263
9444.700806,5585.240194,3910.643046,36.6259989,76.4691307
9437.982198,5641.45693,3905.606873,36.67825081,76.13687792
9394.680023,5671.153544,3933.458232,38.94875113,79.01058309
9384.874685,5728.109416,3924.006673,43.04925276,62.28559262
9342.695577,5756.824646,3952.086446,48.69158861,70.62185967
9768.662374,5405.110179,3646.872843,50.66216774,80.14039052
9803.518331,5381.964366,3616.506144,44.52867836,72.38003685
9808.80011,5321.13354,3625.46698,44.4519019,79.58189197
9843.919759,5293.698186,3588.23112,54.56844274,88.60717686
9844.47939,5223.844299,3585.677673,55.0668916,93.41801024
9743.861735,5207.199905,3718.570129,52.20444319,72.91168465
9754.196147,5148.093046,3721.767456,51.06674405,81.09026752
9721.184631,5114.782374,3769.25824,51.81807034,80.83591435
9726.63328,5049.685537,3770.14325,51.34287839,89.00973556
9694.181722,5014.879313,3810.421366,50.52076533,89.89970826
9693.82782,4953.815069,3809.971395,50.68938606,91.63692332
9837.053528,5407.29479,3576.586507,46.05751678,71.32640908
9877.393127,5377.598165,3544.545441,48.12489025,74.22891229
9878.97758,5324.832387,3547.229218,44.11651976,93.91062991
9739.403646,5645.625977,3629.360433,43.33617562,80.69685963
9773.585022,5676.942566,3591.394084,44.90432157,78.86414509
9823.660177,5647.245951,3544.662506,47.85545755,81.77833835
9857.312683,5672.009766,3504.871236,46.82964372,82.85258442
9896.414836,5642.079936,3467.158254,47.29571301,83.13132348
9928.494141,5671.843424,3434.365672,41.09331112,87.41286584
9966.510722,5640.737915,3401.267181,42.54857637,88.91912038
9421.916697,6909.664388,3608.868754,40.95919377,72.99321948
9387.304637,6885.508708,3643.107137,39.90395458,73.52129294
9361.190887,6921.331095,3655.585144,40.10203961,73.79629927
9335.697154,6921.570638,3676.145243,40.10200358,73.79626857
9465.056183,6880.508464,3580.191325,41.33963152,73.36611852
9472.103566,6916.330851,3565.212952,41.73445784,73.18750766
9498.171326,6916.604533,3542.882538,41.73457209,73.18746599
9263.347473,6533.935791,3837.559794,35.91185983,67.40641698
9137.390269,6556.251546,3913.37323,34.41974614,70.32232316
9385.186971,6569.136149,3736.377197,40.51357757,68.59221175
9428.825836,6538.094035,3710.4894,41.31239557,69.98240909
10085.30741,6657.980591,3044.442695,50.19748738,74.1131895
10123.78442,6633.196045,3007.16803,51.18062121,74.85842211
10151.901,6650.613037,2967.551837,51.46827203,74.60107742
10198.52596,6620.916423,2919.68331,52.36757045,75.81210861
10203.67004,6300.237752,3014.403488,52.50894911,76.8626441
10239.86593,6265.183716,2978.132622,53.07091163,77.71710072
10237.65125,6205.790487,2997.198764,52.97039945,78.61132551
10272.91642,6169.381714,2960.694808,53.11090736,78.80871137
10101.74768,6274.227946,3148.086418,50.85463561,75.90248999
10102.1143,6209.219889,3166.926023,50.81580136,76.15513963
10071.45439,6178.922038,3212.034114,50.39273869,76.22366972
10135.71598,6177.499023,3134.827924,51.99063305,77.92145155
9750.820455,6033.272034,3544.481873,41.84767998,75.54082099
9856.689189,5731.403015,3504.006968,46.57607996,94.34851195
9820.146912,5763.589681,3540.714457,42.58660747,89.15207994
9896.067403,5760.866435,3466.684387,43.91642882,95.84061615
9928.770203,5731.236674,3434.756073,41.17320882,93.94982108
9770.695251,5733.893046,3588.310303,44.41403789,88.04684794
9378.702698,4958.864809,4081.013957,33.20566123,89.38076044
9326.858571,5108.517281,4103.365967,33.31770156,77.35886047
9285.671005,5130.487116,4126.776367,33.56722368,77.737535
9279.230667,5191.079854,4120.562785,33.50224132,73.14440247
9232.449346,5218.852915,4145.917074,34.87033425,74.52784918
9219.037537,5291.565079,4140.26884,35.09077196,72.02038948
9175.167506,5319.966365,4164.39856,36.50709264,73.7391986
9539.057587,4840.163935,3957.589925,40.37258182,96.66192652
9537.971202,4776.056264,3951.885091,40.41520886,97.24383061
9496.768453,4746.657588,3982.306702,38.94522514,98.91838107
9493.209269,4687.792928,3977.869975,38.94832963,98.66923231
9573.880819,4870.389145,3930.064412,42.02310087,94.94592506
9574.977071,4929.649217,3932.726359,41.95327768,92.89791109
9399.883158,5232.371348,4031.263713,36.67275512,70.67388379
9396.470876,5285.056315,4019.904195,37.02448828,68.81733833
9435.699463,5318.4717,3981.45693,39.3217968,67.88549517
9346.746185,5311.666128,4047.765767,37.17013068,69.07429379
9687.054382,4608.24413,3800.253499,43.842322,92.57003105
9704.799235,4581.604187,3782.834798,41.25591133,88.68176498
9686.304749,4555.37974,3799.519572,40.99249784,91.88805183
9725.17218,4692.225067,3764.147522,47.51579738,88.35985227
9690.30658,4662.619751,3799.366007,43.83916979,92.3483461
9649.064636,4692.316376,3841.321798,45.25578822,93.43828174
9610.011637,4662.032583,3875.782593,41.97756461,96.97913665
9573.251261,4686.599284,3911.115153,41.70518121,96.80964925
9532.33784,4656.902659,3942.344727,39.61661108,99.29758001
9761.203451,4662.694153,3728.245728,44.11180884,86.65479497
9765.16921,4606.448893,3727.344198,44.09701829,87.20674645
9752.735107,4580.224447,3740.616414,44.09687153,87.20684354
9367.059479,4657.210337,4066.143473,35.19342919,101.6630249
9320.41213,4683.846985,4101.287516,33.91660184,100.7966514
9324.177226,4744.318492,4105.734294,33.62276097,99.13258562
9282.060903,4774.363556,4135.907349,32.66626505,98.4001354
9287.934052,4840.762985,4137.207072,32.42074951,94.8107466
9275.50385,4654.902852,4126.751953,33.26818297,102.2757953
9272.164017,4605.987966,4121.567261,33.43070211,103.915782
9228.492177,4580.224447,4144.970825,32.71301244,104.9684585
9788.144409,4929.99496,3679.735107,55.39072399,90.02034007
9822.084351,4964.712644,3626.852804,58.45808265,88.6224668
9850.315898,4936.063835,3589.285258,52.48666958,82.47797138
9650.320129,4749.140895,3844.428528,45.32290248,95.34813197
9613.341309,4779.146047,3883.992961,44.76131102,94.90686208
9610.810303,4838.539291,3892.133748,44.76430373,96.0564552
9827.750651,4781.201487,3641.4045,50.39327654,82.04825558
9861.98704,4752.505864,3611.18691,44.67721237,75.79303058
9866.373189,4689.356313,3621.058512,44.47345322,77.8903031
9908.391785,4659.625478,3591.610107,39.59126123,71.30364887
9911.719503,4602.70341,3601.910807,39.16242766,77.53230744
9930.179199,4580.23527,3591.180929,39.16247877,77.53239341
9894.791667,4777.747803,3573.686727,44.56944594,75.85019068
9937.530212,4748.051183,3545.03831,39.54235327,68.84738036
9946.744181,4693.07841,3553.090088,39.01618198,71.50973124
9988.167948,4668.454722,3529.78478,36.18041124,66.63796981
9991.06248,4612.533651,3541.373179,35.81771468,74.01638312
10008.19381,4586.298381,3534.701243,35.81778456,74.0164898
9822.21283,5023.313431,3626.119303,58.69529764,90.8487171
9575.325439,4746.888229,3916.218791,41.88638506,97.90807206
9233.872203,4684.839874,4156.95048,32.25842052,101.5945066
9190.894669,4660.264771,4179.950317,31.72588233,102.4447867
9236.664159,4743.829071,4161.659098,32.36802158,98.68807274
8734.616709,4656.188629,4426.498617,26.46417754,107.8191895
8687.24,4693.421946,4454.105713,25.7849368,107.2533745
8691.639313,4750.227829,4460.113241,25.74076945,106.8393034
8648.330516,4787.451019,4484.986043,25.2369767,106.2305605
8979.979256,5048.331319,4325.706055,31.89267446,88.43699447
8846.431727,5198.954575,4406.0118,31.96801706,88.80761941
8889.52211,5229.072835,4376.913289,34.58418018,86.22255008
8933.05082,5199.376216,4349.382324,33.26963189,84.48011651
8975.518094,5225.949982,4318.626343,35.2788709,82.85915314
9020.277636,5194.463531,4291.201253,33.8117327,80.85999116
9061.186744,5224.160151,4259.965576,35.3173695,79.74133584
9105.812197,5194.836009,4233.771973,33.77256921,77.71717365
8758.628443,4958.632813,4449.150472,27.97256961,97.69125379
8887.712926,4919.842797,4376.860433,28.81701401,95.89177109
8888.751409,5286.068614,4374.499593,34.61258509,85.21286782
8929.469465,5315.765238,4342.993734,37.16296567,83.09228465
8972.707441,5285.343226,4314.651449,35.45673682,80.93956531
9010.6366,5310.605799,4284.162557,37.12946114,79.83350823
9054.356362,5280.909175,4256.901774,35.46898293,77.73100934
8719.808217,5293.402456,4483.793254,29.56804811,92.18171099
